"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"76085","WEATHERFORD","Dallas","3",""
"76086","WEATHERFORD","Dallas","3",""
"76092","SOUTHLAKE","Dallas","3",""
"76093","RIO VISTA","Dallas","3",""
"76094","ARLINGTON","Dallas","3",""
"76095","BEDFORD","Dallas","3",""
"76096","ARLINGTON","Dallas","3",""
"76097","BURLESON","Dallas","3",""
"76098","AZLE","Dallas","3",""
"76099","GRAPEVINE","Dallas","3",""
"76101","FORT WORTH","Dallas","3",""
"76102","FORT WORTH","Dallas","3",""
"76103","FORT WORTH","Dallas","3",""
"76104","FORT WORTH","Dallas","3",""
"76105","FORT WORTH","Dallas","3",""
"76106","FORT WORTH","Dallas","3",""
"76107","FORT WORTH","Dallas","3",""
"76108","FORT WORTH","Dallas","3",""
"76109","FORT WORTH","Dallas","3",""
"76110","FORT WORTH","Dallas","3",""
"76111","FORT WORTH","Dallas","3",""
"76112","FORT WORTH","Dallas","3",""
"76113","FORT WORTH","Dallas","3",""
"76114","FORT WORTH","Dallas","3",""
"76115","FORT WORTH","Dallas","3",""
"76116","FORT WORTH","Dallas","3",""
"76117","HALTOM CITY","Dallas","3",""
"76118","FORT WORTH","Dallas","3",""
"76119","FORT WORTH","Dallas","3",""
"76120","FORT WORTH","Dallas","3",""
"76121","FORT WORTH","Dallas","3",""
"76122","FORT WORTH","Dallas","3",""
"76123","FORT WORTH","Dallas","3",""
"76124","FORT WORTH","Dallas","3",""
"76126","FORT WORTH","Dallas","3",""
"76127","NAVAL AIR STATION JRB","Dallas","3",""
"76129","FORT WORTH","Dallas","3",""
"76130","FORT WORTH","Dallas","3",""
"76131","FORT WORTH","Dallas","3",""
"76132","FORT WORTH","Dallas","3",""
"76133","FORT WORTH","Dallas","3",""
"76134","FORT WORTH","Dallas","3",""
"76135","FORT WORTH","Dallas","3",""
"76136","FORT WORTH","Dallas","3",""
"76137","FORT WORTH","Dallas","3",""
"76140","FORT WORTH","Dallas","3",""
"76147","FORT WORTH","Dallas","3",""
"76148","FORT WORTH","Dallas","3",""
"76150","FORT WORTH","Dallas","3",""
"76155","FORT WORTH","Dallas","3",""
"76161","FORT WORTH","Dallas","3",""
"76162","FORT WORTH","Dallas","3",""
"76163","FORT WORTH","Dallas","3",""
"76164","FORT WORTH","Dallas","3",""
"76166","FORT WORTH","Dallas","3",""
"76177","FORT WORTH","Dallas","3",""
"76179","FORT WORTH","Dallas","3",""
"76180","NORTH RICHLAND HILLS","Dallas","3",""
"76181","FORT WORTH","Dallas","3",""
"76182","NORTH RICHLAND HILLS","Dallas","3",""
"76185","FORT WORTH","Dallas","3",""
"76190","FORT WORTH","Dallas","3",""
"76191","FORT WORTH","Dallas","3",""
"76192","FORT WORTH","Dallas","3",""
"76193","FORT WORTH","Dallas","3",""
"76195","FORT WORTH","Dallas","3",""
"76196","FORT WORTH","Dallas","3",""
"76197","FORT WORTH","Dallas","3",""
"76198","FORT WORTH","Dallas","3",""
"76199","FORT WORTH","Dallas","3",""
"76201","DENTON","Dallas","3",""
"76202","DENTON","Dallas","3",""
"76203","DENTON","Dallas","3",""
"76204","DENTON","Dallas","3",""
"76205","DENTON","Dallas","3",""
"76206","DENTON","Dallas","3",""
"76207","DENTON","Dallas","3",""
"76208","DENTON","Dallas","3",""
"76209","DENTON","Dallas","3",""
"76210","DENTON","Dallas","3",""
"76226","ARGYLE","Dallas","3",""
"76227","AUBREY","Dallas","3",""
"76244","KELLER","Dallas","3",""
"76247","JUSTIN","Dallas","3",""
"76248","KELLER","Dallas","3",""
"76259","PONDER","Dallas","3",""
"76262","ROANOKE","Dallas","3",""
