"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"78752","AUSTIN","San Antonio","3",""
"78753","AUSTIN","San Antonio","3",""
"78754","AUSTIN","San Antonio","3",""
"78755","AUSTIN","San Antonio","3",""
"78756","AUSTIN","San Antonio","3",""
"78757","AUSTIN","San Antonio","3",""
"78758","AUSTIN","San Antonio","3",""
"78759","AUSTIN","San Antonio","3",""
"78760","AUSTIN","San Antonio","3",""
"78761","AUSTIN","San Antonio","3",""
"78762","AUSTIN","San Antonio","3",""
"78763","AUSTIN","San Antonio","3",""
"78764","AUSTIN","San Antonio","3",""
"78765","AUSTIN","San Antonio","3",""
"78766","AUSTIN","San Antonio","3",""
"78767","AUSTIN","San Antonio","3",""
"78768","AUSTIN","San Antonio","3",""
"78772","AUSTIN","San Antonio","3",""
"78773","AUSTIN","San Antonio","3",""
"78774","AUSTIN","San Antonio","3",""
"78778","AUSTIN","San Antonio","3",""
"78779","AUSTIN","San Antonio","3",""
"78783","AUSTIN","San Antonio","3",""
"78799","AUSTIN","San Antonio","3",""
