"Zip Code","City","Location","Self-Schedule","Tier Code (SP)"
"70777","SLAUGHTER","New Orleans","3",""
"70778","SORRENTO","New Orleans","3",""
"70780","SUNSHINE","New Orleans","3",""
"70782","TUNICA","New Orleans","3",""
"70783","VENTRESS","New Orleans","3",""
"70784","WAKEFIELD","New Orleans","3",""
"70785","WALKER","New Orleans","3",""
"70786","WATSON","New Orleans","3",""
"70787","WEYANOKE","New Orleans","3",""
"70788","WHITE CASTLE","New Orleans","3",""
"70789","WILSON","New Orleans","3",""
"70791","ZACHARY","New Orleans","3",""
"70792","UNCLE SAM","New Orleans","3",""
"70801","BATON ROUGE","New Orleans","3",""
"70802","BATON ROUGE","New Orleans","3",""
"70803","BATON ROUGE","New Orleans","3",""
"70804","BATON ROUGE","New Orleans","3",""
"70805","BATON ROUGE","New Orleans","3",""
"70806","BATON ROUGE","New Orleans","3",""
"70807","BATON ROUGE","New Orleans","3",""
"70808","BATON ROUGE","New Orleans","3",""
"70809","BATON ROUGE","New Orleans","3",""
"70810","BATON ROUGE","New Orleans","3",""
"70811","BATON ROUGE","New Orleans","3",""
"70812","BATON ROUGE","New Orleans","3",""
"70813","BATON ROUGE","New Orleans","3",""
"70814","BATON ROUGE","New Orleans","3",""
"70815","BATON ROUGE","New Orleans","3",""
"70816","BATON ROUGE","New Orleans","3",""
"70817","BATON ROUGE","New Orleans","3",""
"70818","BATON ROUGE","New Orleans","3",""
"70819","BATON ROUGE","New Orleans","3",""
"70820","BATON ROUGE","New Orleans","3",""
"70821","BATON ROUGE","New Orleans","3",""
"70822","BATON ROUGE","New Orleans","3",""
"70823","BATON ROUGE","New Orleans","3",""
"70825","BATON ROUGE","New Orleans","3",""
"70826","BATON ROUGE","New Orleans","3",""
"70827","BATON ROUGE","New Orleans","3",""
"70831","BATON ROUGE","New Orleans","3",""
"70833","BATON ROUGE","New Orleans","3",""
"70835","BATON ROUGE","New Orleans","3",""
"70836","BATON ROUGE","New Orleans","3",""
"70837","BATON ROUGE","New Orleans","3",""
"70873","BATON ROUGE","New Orleans","3",""
"70874","BATON ROUGE","New Orleans","3",""
"70879","BATON ROUGE","New Orleans","3",""
"70884","BATON ROUGE","New Orleans","3",""
"70891","BATON ROUGE","New Orleans","3",""
"70892","BATON ROUGE","New Orleans","3",""
"70893","BATON ROUGE","New Orleans","3",""
"70894","BATON ROUGE","New Orleans","3",""
"70895","BATON ROUGE","New Orleans","3",""
"70896","BATON ROUGE","New Orleans","3",""
"70898","BATON ROUGE","New Orleans","3",""
